id_indicador,nombre_del_indicador,unidad_de_medida,tipo_geografico,id_de_union_geografico,nombre_del_barrio,fecha_inicial,valor_del_dato,año,descripcion_temporal
365,Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2020,8.3,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2018,8.8,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2020,7.3,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2020,13.0,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,12/01/2021,21.6,2021.0,Winter -22
386,Ozone (O3),ppb,UHF34,303.0,East Harlem,06/01/2021,28.4,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,06/01/2018,18.4,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,111.0,East Harlem (CD11),06/01/2020,14.3,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2018,16.8,2018.0,Summer
386,Ozone (O3),ppb,CD,411.0,Bayside and Little Neck (CD11),06/01/2020,30.7,2020.0,Summer
386,Ozone (O3),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2018,30.3,2018.0,Summer
386,Ozone (O3),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2018,28.3,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2022,7.1,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,411.0,Bayside and Little Neck (CD11),06/01/2022,6.4,2022.0,Summer
386,Ozone (O3),ppb,CD,111.0,East Harlem (CD11),06/01/2020,30.1,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2020,14.3,2020.0,Summer
386,Ozone (O3),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2020,29.4,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,12/01/2021,21.6,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),06/01/2022,7.1,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2018,15.9,2018.0,Summer
386,Ozone (O3),ppb,CD,108.0,Upper East Side (CD8),06/01/2020,29.3,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2018,12.4,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),06/01/2018,10.1,2018.0,Summer
386,Ozone (O3),ppb,CD,107.0,Upper West Side (CD7),06/01/2020,29.0,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,107.0,Upper West Side (CD7),06/01/2022,7.0,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2022,7.2,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,01/01/2021,6.8,2021.0,Annual Average
386,Ozone (O3),ppb,CD,107.0,Upper West Side (CD7),06/01/2018,27.2,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,06/01/2020,7.2,2020.0,Summer
386,Ozone (O3),ppb,UHF42,202.0,Downtown - Heights - Slope,06/01/2022,32.3,2022.0,Summer
386,Ozone (O3),ppb,UHF42,302.0,Central Harlem - Morningside Heights,06/01/2022,30.9,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),06/01/2020,21.9,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2020,6.4,2020.0,Annual Average
386,Ozone (O3),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2019,28.7,2019.0,Summer
386,Ozone (O3),ppb,CD,111.0,East Harlem (CD11),06/01/2018,28.8,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),06/01/2022,10.7,2022.0,Summer
386,Ozone (O3),ppb,CD,111.0,East Harlem (CD11),06/01/2022,31.5,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),12/01/2019,7.5,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),06/01/2018,20.0,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),06/01/2020,16.4,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),06/01/2019,9.2,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),12/01/2020,21.9,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,06/01/2022,7.0,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),06/01/2020,17.9,2020.0,Summer
386,Ozone (O3),ppb,CD,104.0,Clinton and Chelsea (CD4),06/01/2020,28.4,2020.0,Summer
386,Ozone (O3),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2018,29.7,2018.0,Summer
386,Ozone (O3),ppb,CD,104.0,Clinton and Chelsea (CD4),06/01/2018,25.9,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,06/01/2018,8.7,2018.0,Summer
386,Ozone (O3),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),06/01/2022,29.7,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,01/01/2019,7.1,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2021,8.1,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),01/01/2018,7.4,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,12/01/2018,7.8,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,01/01/2020,6.4,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2018,7.6,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,01/01/2020,6.7,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,06/01/2019,8.9,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,12/01/2019,7.4,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2019,7.6,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2019,8.2,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,12/01/2019,8.6,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,01/01/2018,7.5,2018.0,Annual Average
386,Ozone (O3),ppb,CD,102.0,Greenwich Village and Soho (CD2),06/01/2018,26.2,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),12/01/2020,23.9,2020.0,Winter -21
386,Ozone (O3),ppb,CD,102.0,Greenwich Village and Soho (CD2),06/01/2019,24.9,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,305.0,Upper East Side,06/01/2020,16.3,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,305.0,Upper East Side,06/01/2018,19.9,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,06/01/2020,11.6,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,01/01/2020,6.2,2020.0,Annual Average
386,Ozone (O3),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2019,27.5,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),06/01/2020,7.9,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,104.0,Clinton and Chelsea (CD4),12/01/2020,25.8,2020.0,Winter -21
386,Ozone (O3),ppb,CD,104.0,Clinton and Chelsea (CD4),06/01/2019,24.4,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,01/01/2019,9.7,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,01/01/2022,8.0,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,12/01/2021,21.2,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,01/01/2018,21.1,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),06/01/2022,7.1,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),06/01/2022,7.1,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),06/01/2022,7.2,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2022,6.2,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),06/01/2020,7.4,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),06/01/2018,8.9,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),06/01/2018,8.7,2018.0,Summer
386,Ozone (O3),ppb,CD,107.0,Upper West Side (CD7),06/01/2022,29.9,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2020,14.0,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,304.0,Upper West Side,06/01/2020,15.1,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,107.0,Upper West Side (CD7),12/01/2019,7.9,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,01/01/2018,21.7,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,12/01/2019,11.0,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,06/01/2020,8.5,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,01/01/2019,19.7,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2021,15.4,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2020,6.7,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,01/01/2022,5.9,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),01/01/2021,8.1,2021.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),12/01/2018,7.3,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),06/01/2021,10.0,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),06/01/2021,9.8,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),01/01/2021,8.9,2021.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),06/01/2020,9.2,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),06/01/2018,9.0,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),01/01/2020,9.2,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),01/01/2020,6.2,2020.0,Annual Average
386,Ozone (O3),ppb,CD,105.0,Midtown (CD5),06/01/2022,27.7,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,12/01/2020,23.9,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,01/01/2020,18.1,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2018,24.7,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,12/01/2018,24.8,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,01/01/2020,18.3,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,12/01/2019,24.6,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,06/01/2019,14.0,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,12/01/2019,28.6,2019.0,Winter -20
386,Ozone (O3),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2022,31.6,2022.0,Summer
386,Ozone (O3),ppb,CD,102.0,Greenwich Village and Soho (CD2),06/01/2022,30.2,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,06/01/2020,15.1,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,06/01/2018,16.4,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),12/01/2018,7.8,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),06/01/2021,8.8,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,01/01/2018,7.3,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,06/01/2021,8.8,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2021,11.5,2021.0,Summer
386,Ozone (O3),ppb,CD,108.0,Upper East Side (CD8),06/01/2021,27.8,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),06/01/2022,15.3,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2022,10.6,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2019,7.9,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),12/01/2019,6.8,2019.0,Winter -20
386,Ozone (O3),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2019,29.2,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,107.0,Upper West Side (CD7),12/01/2018,8.2,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),12/01/2018,7.3,2018.0,Winter -19
386,Ozone (O3),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2018,30.2,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),12/01/2018,21.0,2018.0,Winter -19
386,Ozone (O3),ppb,UHF34,304.0,Upper West Side,06/01/2019,25.6,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,06/01/2019,16.7,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,12/01/2019,26.8,2019.0,Winter -20
386,Ozone (O3),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2019,27.0,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2021,6.7,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2022,6.3,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2020,7.3,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2020,6.3,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),12/01/2018,7.0,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2020,19.7,2020.0,Summer
386,Ozone (O3),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2022,33.4,2022.0,Summer
386,Ozone (O3),ppb,CD,104.0,Clinton and Chelsea (CD4),06/01/2022,29.5,2022.0,Summer
386,Ozone (O3),ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,06/01/2021,30.3,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2020,11.8,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2018,14.6,2018.0,Summer
386,Ozone (O3),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2020,29.1,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2020,8.4,2020.0,Summer
386,Ozone (O3),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2020,28.9,2020.0,Summer
386,Ozone (O3),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2021,28.6,2021.0,Summer
386,Ozone (O3),ppb,UHF42,301.0,Washington Heights,06/01/2020,28.8,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),06/01/2021,8.9,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2020,6.8,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2022,13.7,2022.0,Summer
386,Ozone (O3),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2018,29.7,2018.0,Summer
386,Ozone (O3),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2020,29.7,2020.0,Summer
386,Ozone (O3),ppb,UHF42,302.0,Central Harlem - Morningside Heights,06/01/2018,28.4,2018.0,Summer
386,Ozone (O3),ppb,UHF42,302.0,Central Harlem - Morningside Heights,06/01/2020,29.5,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),12/01/2021,7.2,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,UHF34,303.0,East Harlem,01/01/2019,7.1,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2021,10.1,2021.0,Summer
386,Ozone (O3),ppb,UHF42,308.0,Greenwich Village - SoHo,06/01/2020,28.5,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,01/01/2021,14.3,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,06/01/2018,11.7,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,06/01/2020,8.7,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,06/01/2022,6.4,2022.0,Summer
386,Ozone (O3),ppb,UHF42,303.0,East Harlem,06/01/2020,30.2,2020.0,Summer
386,Ozone (O3),ppb,UHF42,303.0,East Harlem,06/01/2021,28.4,2021.0,Summer
386,Ozone (O3),ppb,CD,403.0,Jackson Heights (CD3),06/01/2018,30.7,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,06/01/2018,9.9,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2018,11.6,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),06/01/2018,8.6,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2022,11.4,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,06/01/2022,13.0,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2022,6.5,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,303.0,East Harlem,06/01/2022,7.0,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2018,7.9,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),12/01/2021,7.1,2021.0,Winter -22
386,Ozone (O3),ppb,UHF42,301.0,Washington Heights,06/01/2021,27.9,2021.0,Summer
386,Ozone (O3),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2022,30.6,2022.0,Summer
386,Ozone (O3),ppb,CD,411.0,Bayside and Little Neck (CD11),06/01/2022,33.7,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2022,10.6,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2018,13.6,2018.0,Summer
386,Ozone (O3),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2020,29.3,2020.0,Summer
386,Ozone (O3),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2021,30.6,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2018,8.3,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2020,6.8,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),01/01/2018,7.1,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),12/01/2021,6.8,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,CD,111.0,East Harlem (CD11),06/01/2021,8.7,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2021,6.8,2021.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,111.0,East Harlem (CD11),01/01/2021,6.8,2021.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2018,9.0,2018.0,Summer
386,Ozone (O3),ppb,UHF34,301.0,Washington Heights,06/01/2021,27.9,2021.0,Summer
386,Ozone (O3),ppb,UHF34,202.0,Downtown - Heights - Slope,06/01/2021,28.7,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2022,19.6,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2018,18.7,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2019,9.9,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,01/01/2018,7.4,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,12/01/2018,7.8,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,12/01/2020,6.8,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2020,18.4,2020.0,Annual Average
386,Ozone (O3),ppb,UHF42,304.0,Upper West Side,06/01/2021,27.8,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,01/01/2018,8.2,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,06/01/2021,8.7,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,06/01/2021,7.9,2021.0,Summer
386,Ozone (O3),ppb,UHF42,302.0,Central Harlem - Morningside Heights,06/01/2021,28.5,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,06/01/2021,8.8,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,202.0,Downtown - Heights - Slope,12/01/2020,7.3,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF34,303.0,East Harlem,06/01/2018,8.7,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2018,8.5,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),01/01/2021,20.2,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,102.0,Greenwich Village and Soho (CD2),01/01/2021,21.2,2021.0,Annual Average
643,Annual vehicle miles traveled,per square mile,CD,102.0,Greenwich Village and Soho (CD2),01/01/2019,120.2,2019.0,
386,Ozone (O3),ppb,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2022,28.9,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2022,7.4,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),06/01/2022,6.7,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),06/01/2020,7.1,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),01/01/2020,6.3,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),01/01/2020,6.1,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),12/01/2018,7.0,2018.0,Winter -19
